sample_name	geo_loc_name	Host	isolate	LibrarySelection	LibrarySource	isolation_source	serotype	genotype	strain	majority_hosts
SRR24842983	USA: Montana	Gallus gallus	A/Chicken/Montana/22-012540-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Gallus gallus
SRR24842984	USA: North Dakota	Gallus gallus	A/Chicken/North Dakota/22-012538-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24842985	USA: North Dakota	Gallus gallus	A/Chicken/North Dakota/22-012538-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24842986	USA: Iowa	Aves sp.	A/Backyard bird/Iowa/22-012510-003/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24842987	USA: Iowa	Gallus gallus	A/Backyard bird/Iowa/22-012510-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24842988	USA: Missouri	Haliaeetus leucocephalus	A/Bald Eagle/Missouri/22-012338-013/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24842989	USA: North Dakota	Corvus brachyrhynchos	A/American Crow/North Dakota/22-010665-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24842990	USA: Missouri	Anser rossii	A/Ross's Goose/Missouri/22-012338-012/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24842991	USA: Minnesota	Buteo jamaicensis	A/Red-tailed Hawk/Minnesota/22-012416-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24842992	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-012414-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24842993	USA: Maryland	Coragyps atratus	A/Black Vulture/Maryland/22-012407-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24842994	USA: Utah	Gallus gallus	A/Chicken/Utah/22-012375-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24842995	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-012374-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Meleagris gallopavo
SRR24842996	USA: Minnesota	Anser sp.	A/Goose/Minnesota/22-012373-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24842997	USA: Minnesota	Gallus gallus	A/Chicken/Minnesota/22-012373-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24842998	USA: Missouri	Branta canadensis	A/Canada Goose/Missouri/22-012338-029/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24842999	USA: Missouri	Branta canadensis	A/Canada Goose/Missouri/22-012338-026/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843000	USA: Missouri	Pelecanus erythrorhynchos	A/American White Pelican/Missouri/22-010666-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843001	USA: Missouri	Aythya collaris	A/Ring-necked Duck/Missouri/22-012338-025/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843002	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-012628-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24843003	USA: Missouri	Buteo jamaicensis	A/Red-tailed Hawk/Missouri/22-012338-024/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843004	USA: Missouri	Aix sponsa	A/Wood Duck/Missouri/22-012338-023/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843005	USA: Missouri	Haliaeetus leucocephalus	A/Bald Eagle/Missouri/22-012338-022/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843006	USA: Missouri	Haliaeetus leucocephalus	A/Bald Eagle/Missouri/22-012338-021/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843007	USA: Missouri	Pelecanidae sp.	A/Pelican/Missouri/22-012338-020/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24843008	USA: Missouri	Pelecanidae sp.	A/Pelican/Missouri/22-012338-019/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24843009	USA: Missouri	Anser caerulescens	A/Snow Goose/Missouri/22-012338-015/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Anser caerulescens
SRR24843010	USA: Missouri	Branta canadensis	A/Canada Goose/Missouri/22-012338-014/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24843011	USA: Indiana	Anas sp.	A/Duck/Indiana/22-011946-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843012	USA: Pennsylvania	Gallus gallus	A/Chicken/Pennsylvania/22-011921-002/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24843013	USA: Pennsylvania	Gallus gallus	A/Chicken/Pennsylvania/22-011920-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24843014	USA: Wyoming	Meleagris gallopavo	A/Wild Turkey/Wyoming/22-011876-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Meleagris gallopavo
SRR24843015	USA: North Dakota	Anser rossii	A/Ross's Goose/North Dakota/22-010663-018/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843016	USA: Wyoming	Meleagris gallopavo	A/Wild Turkey/Wyoming/22-011876-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Meleagris gallopavo
SRR24843017	USA: Wyoming	Bubo virginianus	A/Great Horned Owl/Wyoming/22-011875-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843018	USA: Wisconsin	Branta canadensis	A/Canada Goose/Wisconsin/22-011819-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843019	USA: Wisconsin	Branta canadensis	A/Canada Goose/Wisconsin/22-011818-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843020	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-011871-012/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843021	USA: Wisconsin	Lophodytes cucullatus	A/Hooded Merganser/Wisconsin/22-011817-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843022	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-011871-011/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843023	USA: Minnesota	Strix varia	A/Barred Owl/Minnesota/22-011871-010/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843024	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-011871-009/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843025	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-011871-008/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843026	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-011871-006/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843027	USA: North Dakota	Anser rossii	A/Ross's Goose/North Dakota/22-010663-017/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843028	USA: Minnesota	Buteo jamaicensis	A/Red-tailed Hawk/Minnesota/22-011871-004/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843029	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-011871-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843030	USA: Minnesota	Buteo jamaicensis	A/Red-tailed Hawk/Minnesota/22-011871-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843031	USA: New York	Buteo jamaicensis	A/Red-tailed Hawk/New York/22-011864-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843032	USA: New York	Cathartes aura	A/Turkey Vulture/New York/22-011863-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24843033	USA: Colorado	Gallus gallus	A/Backyard bird/Colorado/22-011827-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Gallus gallus
SRR24843034	USA: Colorado	Anas platyrhynchos	A/Backyard bird/Colorado/22-011827-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843035	USA: Colorado	Gallus gallus	A/Chicken/Colorado/22-011826-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843036	USA: Colorado	Gallus gallus	A/Chicken/Colorado/22-011826-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843037	USA: Wisconsin	Buteo jamaicensis	A/Red-tailed Hawk/Wisconsin/22-011825-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843038	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-010663-015/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843039	USA: Wisconsin	Cygnus columbianus	A/Tundra Swan/Wisconsin/22-011824-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843040	USA: Wisconsin	Aix sponsa	A/Wood Duck/Wisconsin/22-011820-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843041	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011791-005/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843042	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011791-003/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843043	USA: North Dakota	Anser rossii	A/Ross's Goose/North Dakota/22-011218-005/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843044	USA: North Dakota	Anser rossii	A/Ross's Goose/North Dakota/22-011218-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843045	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-010654-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843046	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011218-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843047	USA: Wisconsin	Gallus gallus	A/Backyard bird/Wisconsin/22-011213-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			Gallus gallus
SRR24843048	USA: New York	Aix sponsa	A/Wood Duck/New York/22-011188-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843049	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011142-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843050	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011141-003/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843051	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011141-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843052	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011141-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843053	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-011140-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843054	USA: Minnesota	Anser sp.	A/Goose/Minnesota/22-011138-002/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843055	USA: Minnesota	Anser sp.	A/Goose/Minnesota/22-011138-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24843056	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-010652-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843057	USA: Wyoming	Branta canadensis	A/Canada Goose/Wyoming/22-011125-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24843058	USA: Indiana	Anas sp.	A/Duck/Indiana/22-010624-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24843059	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011037-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843060	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011037-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843061	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011037-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843062	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011036-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843063	USA: Kansas	Meleagris gallopavo	A/Turkey/Kansas/22-011119-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843064	USA: Kansas	Meleagris gallopavo	A/Turkey/Kansas/22-011119-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843065	USA: North Dakota	Gallus gallus	A/Chicken/North Dakota/22-011109-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843066	USA: Iowa	Pelecanus erythrorhynchos	A/American White Pelican/Iowa/22-011101-007/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843067	USA: Iowa	Pelecanus erythrorhynchos	A/American White Pelican/Iowa/22-011101-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843068	USA: Iowa	Pelecanus erythrorhynchos	A/American White Pelican/Iowa/22-011101-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843069	USA: South Dakota	Meleagris gallopavo	A/Turkey/South Dakota/22-010639-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843070	USA: South Dakota	Phasianidae sp.	A/Pheasant/South Dakota/22-011098-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24843071	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011040-005/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843072	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011040-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843073	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011039-005/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843074	USA: North Dakota	Anser caerulescens	A/Snow Goose/North Dakota/22-011039-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Anser caerulescens
SRR24843075	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-010989-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843076	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-010987-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843077	USA: Illinois	Phalacrocoracidae sp.	A/Cormorant/Illinois/22-010979-013/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843078	USA: Minnesota	Gallus gallus	A/Chicken/Minnesota/22-010993-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24843079	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-010992-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843080	USA: Minnesota	Meleagris gallopavo	A/Turkey/Minnesota/22-010991-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Meleagris gallopavo
SRR24843081	USA: Nebraska	Gallus gallus	A/Chicken/Nebraska/22-010905-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843082	USA: Michigan	Arinae sp.	A/Parrot/Michigan/22-010848-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24843083	USA: Illinois	Phalacrocoracidae sp.	A/Cormorant/Illinois/22-010979-009/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843084	USA: North Dakota	Gallus gallus	A/Backyard bird/North Dakota/22-010977-003/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24843085	USA: North Dakota	Gallus gallus	A/Backyard bird/North Dakota/22-010977-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24843086	USA: Wyoming	Anser sp.	A/Goose/Wyoming/22-010936-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843087	USA: Indiana	Anas platyrhynchos	A/Duck/Indiana/22-010611-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843088	USA: Wisconsin	Meleagris gallopavo	A/Turkey/Wisconsin/22-010935-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Meleagris gallopavo
SRR24843089	USA: Wisconsin	Meleagris gallopavo	A/Turkey/Wisconsin/22-010935-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Meleagris gallopavo
SRR24843090	USA: North Carolina	Gallus gallus	A/Chicken/North Carolina/22-010929-007/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24843091	USA: North Carolina	Gallus gallus	A/Chicken/North Carolina/22-010929-002/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24843092	USA: North Carolina	Gallus gallus	A/Chicken/North Carolina/22-010929-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24843093	USA: Minnesota	Numididae sp.	A/Backyard bird/Minnesota/22-010928-003/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24843094	USA: Minnesota	Melegris gallopavo	A/Backyard bird/Minnesota/22-010928-002/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			NA
SRR24843095	USA: Minnesota	Gallus gallus	A/Backyard bird/Minnesota/22-010928-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843096	USA: Minnesota	Haliaeetus leucocephalus	A/Bald Eagle/Minnesota/22-010927-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843097	USA: Minnesota	Buteo jamaicensis	A/Red-tailed Hawk/Wisconsin/22-010924-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843098	USA: Florida	Thalasseus maximus	A/Royal Tern/Florida/22-010506-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843099	USA: Montana	Gallus gallus	A/Chicken/Montana/22-010923-006/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843100	USA: Montana	Gallus gallus	A/Chicken/Montana/22-010923-004/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843101	USA: Wyoming	Bubo virginianus	A/Great Horned Owl/Wyoming/22-013016-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843102	USA: Wyoming	Haliaeetus leucocephalus	A/Bald Eagle/Wyoming/22-013015-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843103	USA: New York	Haliaeetus leucocephalus	A/Bald Eagle/New York/22-013006-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843104	USA: New York	Phasianus colchicus	A/Ring-necked Pheasant/New York/22-013005-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843105	USA: Alaska	Haliaeetus leucocephalus	A/Bald Eagle/Alaska/22-013001-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843106	USA: Texas	Strigiformes sp.	A/Owl/Texas/22-012996-001/2022	RT-PCR	VIRAL RNA	Nucleic Acid (RNA\, DNA)	H5N1			NA
SRR24843107	USA: Florida	Coragyps atratus	A/Black Vulture/Florida/22-010682-004/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843108	USA: Maryland	Coragyps atratus	A/Black Vulture/Maryland/22-012990-001/2022	RT-PCR	VIRAL RNA	Swab\, Tracheal	H5N1			NA
SRR24843109	USA: Michigan	Gallus gallus	A/Chicken/Michigan/22-012977-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843110	USA: Wisconsin	Meleagris gallopavo	A/Turkey/Wisconsin/22-012974-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Meleagris gallopavo
SRR24843111	USA: Wisconsin	Meleagris gallopavo	A/Turkey/Wisconsin/22-012973-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			Meleagris gallopavo
SRR24843112	USA: Minnesota	Mergus merganser	A/Merganser/Minnesota/22-012969-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			NA
SRR24843113	USA: Minnesota	Gallus gallus	A/Chicken/Minnesota/22-012966-001/2022	RT-PCR	VIRAL RNA	swab	H5N1			Gallus gallus
SRR24843114	USA: Utah	Meleagris gallopavo	A/Turkey/Utah/22-012960-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Meleagris gallopavo
SRR24843115	USA: Montana	Gallus gallus	A/Heron/Montana/22-012936-012/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Gallus gallus
SRR24843116	USA: Montana	Cathartidae sp.	A/Vulture/Montana/22-012936-011/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843117	USA: Montana	Cathartidae sp.	A/Vulture/Montana/22-012936-010/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843118	USA: Florida	Branta canadensis	A/Canada Goose/Florida/22-010682-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843119	USA: New York	Buteo jamaicensis	A/Red-tailed Hawk/New York/22-010488-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843120	USA: Michigan	Haliaeetus leucocephalus	A/Bald Eagle/Michigan/22-012854-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Tracheal	H5N1			NA
SRR24843121	USA: Montana	Cathartidae sp.	A/Vulture/Montana/22-012936-008/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843122	USA: Montana	Accipitridae sp.	A/American Pelican/Montana/22-012936-005/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843123	USA: Indiana	Gallus gallus	A/Chicken/Indiana/22-012933-001/2022	RT-PCR	VIRAL RNA	Swab\, Oropharyngeal	H5N1			Gallus gallus
SRR24843124	USA: Minnesota	Gallus gallus	A/Chicken/Minnesota/22-012932-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			Gallus gallus
SRR24843125	USA: Minnesota	Buteo lineatus	A/Red-shouldered Hawk/Minnesota/22-012931-010/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843126	USA: Minnesota	Buteo lineatus	A/Red-shouldered Hawk/Minnesota/22-012931-009/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843127	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-012931-007/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843128	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-012931-006/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843129	USA: Minnesota	Bubo virginianus	A/Great Horned Owl/Minnesota/22-012931-005/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843130	USA: Florida	Cairina moschata	A/Muscovy Duck/Florida/22-010682-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843131	USA: Minnesota	Buteo jamaicensis	A/Red-tailed Hawk/Minnesota/22-012931-004/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843132	USA: Minnesota	Accipiter cooperii	A/Cooper's Hawk/Minnesota/22-012931-001/2022	RT-PCR	VIRAL RNA	Swab\, Cloacal	H5N1			NA
SRR24843133	USA: Florida	Cathartidae sp.	A/Vulture/Florida/22-012327-003/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843134	USA: Florida	Cathartidae sp.	A/Vulture/Florida/22-012327-002/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843135	USA: Florida	Cathartidae sp.	A/Vulture/Florida/22-012327-001/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
SRR24843136	USA: North Dakota	Anser rossii	A/Ross's Goose/North Dakota/22-010663-025/2022	RT-PCR	VIRAL RNA	Swab Pool\, Cloacal/Oropharyngeal	H5N1			NA
